ID,URL,new_filename,new_filelocation
3070,https://www.memphis.edu/uofmglobal/students/prior-learning-assessment.php/uofmglobal/students/success-strategies.php,3070.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentspriorlearningassessmentphpuofmglobalstudentssuccessstrategiesphp.txt
3071,https://www.memphis.edu/uofmglobal/students/prior-learning-assessment.php/uofmglobal/students/smartstart.php,3071.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentspriorlearningassessmentphpuofmglobalstudentssmartstartphp.txt
3072,https://www.memphis.edu/uofmglobal/students/prior-learning-assessment.php/uofmglobal/students/requirements.php,3072.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentspriorlearningassessmentphpuofmglobalstudentsrequirementsphp.txt
3073,https://www.memphis.edu/uofmglobal/students/prior-learning-assessment.php/uofmglobal/students/technology.php,3073.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentspriorlearningassessmentphpuofmglobalstudentstechnologyphp.txt
3074,https://www.memphis.edu/uofmglobal/students/prior-learning-assessment.php/uofmglobal/students/graduation.php,3074.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentspriorlearningassessmentphpuofmglobalstudentsgraduationphp.txt
3075,https://www.memphis.edu/uofmglobal/life/learnmore.php                                               ,3075.txt,preprocessed/httpswwwmemphiseduuofmgloballifelearnmorephp.txt                                      
3076,https://www.memphis.edu/uofmglobal/life/highschoolequivalency.php                                   ,3076.txt,preprocessed/httpswwwmemphiseduuofmgloballifehighschoolequivalencyphp.txt                          
3077,https://www.memphis.edu/uofmglobal/life/prepacademy.php                                             ,3077.txt,preprocessed/httpswwwmemphiseduuofmgloballifeprepacademyphp.txt                                    
3078,https://www.memphis.edu/uofmglobal/life/lifejourney.php                                             ,3078.txt,preprocessed/httpswwwmemphiseduuofmgloballifelifejourneyphp.txt                                    
3079,https://www.memphis.edu/uofmglobal/life/inthenews.php                                               ,3079.txt,preprocessed/httpswwwmemphiseduuofmgloballifeinthenewsphp.txt                                      
3080,https://www.memphis.edu/uofmglobal/maap/learnmore.php                                               ,3080.txt,preprocessed/httpswwwmemphiseduuofmglobalmaaplearnmorephp.txt                                      
3081,https://www.memphis.edu/uofmglobal/maap/highschoolequivalency.php                                   ,3081.txt,preprocessed/httpswwwmemphiseduuofmglobalmaaphighschoolequivalencyphp.txt                          
3082,https://www.memphis.edu/uofmglobal/maap/currentprepstudents.php                                     ,3082.txt,preprocessed/httpswwwmemphiseduuofmglobalmaapcurrentprepstudentsphp.txt                            
3083,https://www.memphis.edu/uofmglobal/maap/currentstudents.php                                         ,3083.txt,preprocessed/httpswwwmemphiseduuofmglobalmaapcurrentstudentsphp.txt                                
3084,https://www.memphis.edu/uofmglobal/maap/inthenews.php                                               ,3084.txt,preprocessed/httpswwwmemphiseduuofmglobalmaapinthenewsphp.txt                                      
3085,http://www.memphis.edu/uofmglobal/life/index.php                                                    ,3085.txt,preprocessed/httpwwwmemphiseduuofmgloballifeindexphp.txt                                           
3086,http://www.memphis.edu/uofmglobal/maap/index.php                                                    ,3086.txt,preprocessed/httpwwwmemphiseduuofmglobalmaapindexphp.txt                                           
3087,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/learningsupport.php  ,3087.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentslearningsupportphp.txt
3088,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/tutoring.php         ,3088.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentstutoringphp.txt    
3089,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/libraries.php        ,3089.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentslibrariesphp.txt   
3090,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/disability-resources.php,3090.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsdisabilityresourcesphp.txt
3091,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/returningstudents.php,3091.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsreturningstudentsphp.txt
3092,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/veterans.php         ,3092.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsveteransphp.txt    
3093,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/careerservices.php   ,3093.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentscareerservicesphp.txt
3094,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/internships.php      ,3094.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsinternshipsphp.txt 
3095,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/advising.php         ,3095.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsadvisingphp.txt    
3096,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/coursesearch.php     ,3096.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentscoursesearchphp.txt
3097,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/deadlines.php        ,3097.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsdeadlinesphp.txt   
3098,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/prior-learning-assessment.php,3098.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentspriorlearningassessmentphp.txt
3099,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/registration.php     ,3099.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsregistrationphp.txt
3100,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/online-intro.php     ,3100.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsonlineintrophp.txt 
3101,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/success-strategies.php,3101.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentssuccessstrategiesphp.txt
3102,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/smartstart.php       ,3102.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentssmartstartphp.txt  
3103,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/requirements.php     ,3103.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsrequirementsphp.txt
3104,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/technology.php       ,3104.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentstechnologyphp.txt  
3105,https://www.memphis.edu/uofmglobal/students/smartstart.php/uofmglobal/students/graduation.php       ,3105.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssmartstartphpuofmglobalstudentsgraduationphp.txt  
3106,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/learningsupport.php,3106.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentslearningsupportphp.txt
3107,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/tutoring.php    ,3107.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentstutoringphp.txt
3108,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/libraries.php   ,3108.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentslibrariesphp.txt
3109,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/disability-resources.php,3109.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsdisabilityresourcesphp.txt
3110,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/returningstudents.php,3110.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsreturningstudentsphp.txt
3111,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/veterans.php    ,3111.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsveteransphp.txt
3112,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/careerservices.php,3112.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentscareerservicesphp.txt
3113,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/internships.php ,3113.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsinternshipsphp.txt
3114,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/advising.php    ,3114.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsadvisingphp.txt
3115,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/coursesearch.php,3115.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentscoursesearchphp.txt
3116,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/deadlines.php   ,3116.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsdeadlinesphp.txt
3117,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/prior-learning-assessment.php,3117.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentspriorlearningassessmentphp.txt
3118,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/registration.php,3118.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsregistrationphp.txt
3119,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/online-intro.php,3119.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsonlineintrophp.txt
3120,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/success-strategies.php,3120.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentssuccessstrategiesphp.txt
3121,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/smartstart.php  ,3121.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentssmartstartphp.txt
3122,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/requirements.php,3122.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsrequirementsphp.txt
3123,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/technology.php  ,3123.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentstechnologyphp.txt
3124,https://www.memphis.edu/uofmglobal/students/learningsupport.php/uofmglobal/students/graduation.php  ,3124.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentslearningsupportphpuofmglobalstudentsgraduationphp.txt
3125,https://www.memphis.edu/uofmglobal/students/success-strategies.php                                  ,3125.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentssuccessstrategiesphp.txt                          
3126,https://www.memphis.edu/uofmglobal/students/tutoring.php                                            ,3126.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstutoringphp.txt                                   
3127,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/learningsupport.php  ,3127.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentslearningsupportphp.txt
3128,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/tutoring.php         ,3128.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentstutoringphp.txt    
3129,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/libraries.php        ,3129.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentslibrariesphp.txt   
3130,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/disability-resources.php,3130.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsdisabilityresourcesphp.txt
3131,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/returningstudents.php,3131.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsreturningstudentsphp.txt
3132,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/veterans.php         ,3132.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsveteransphp.txt    
3133,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/careerservices.php   ,3133.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentscareerservicesphp.txt
3134,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/internships.php      ,3134.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsinternshipsphp.txt 
3135,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/advising.php         ,3135.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsadvisingphp.txt    
3136,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/coursesearch.php     ,3136.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentscoursesearchphp.txt
3137,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/deadlines.php        ,3137.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsdeadlinesphp.txt   
3138,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/prior-learning-assessment.php,3138.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentspriorlearningassessmentphp.txt
3139,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/registration.php     ,3139.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsregistrationphp.txt
3140,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/online-intro.php     ,3140.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsonlineintrophp.txt 
3141,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/success-strategies.php,3141.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentssuccessstrategiesphp.txt
3142,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/smartstart.php       ,3142.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentssmartstartphp.txt  
3143,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/requirements.php     ,3143.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsrequirementsphp.txt
3144,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/technology.php       ,3144.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentstechnologyphp.txt  
3145,https://www.memphis.edu/uofmglobal/students/technology.php/uofmglobal/students/graduation.php       ,3145.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentstechnologyphpuofmglobalstudentsgraduationphp.txt  
3146,https://www.memphis.edu/umtech/student_success/mediaservices.php                                    ,3146.txt,preprocessed/httpswwwmemphiseduumtechstudentsuccessmediaservicesphp.txt                            
3147,https://www.memphis.edu/umtech/solutions/qualtrics.php                                              ,3147.txt,preprocessed/httpswwwmemphiseduumtechsolutionsqualtricsphp.txt                                     
3148,https://www.memphis.edu/umtech/solutions/umwiki.php                                                 ,3148.txt,preprocessed/httpswwwmemphiseduumtechsolutionsumwikiphp.txt                                        
3149,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/learningsupport.php    ,3149.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentslearningsupportphp.txt
3150,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/tutoring.php           ,3150.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentstutoringphp.txt      
3151,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/libraries.php          ,3151.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentslibrariesphp.txt     
3152,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/disability-resources.php,3152.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsdisabilityresourcesphp.txt
3153,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/returningstudents.php  ,3153.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsreturningstudentsphp.txt
3154,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/veterans.php           ,3154.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsveteransphp.txt      
3155,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/careerservices.php     ,3155.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentscareerservicesphp.txt
3156,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/internships.php        ,3156.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsinternshipsphp.txt   
3157,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/advising.php           ,3157.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsadvisingphp.txt      
3158,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/coursesearch.php       ,3158.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentscoursesearchphp.txt  
3159,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/deadlines.php          ,3159.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsdeadlinesphp.txt     
3160,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/prior-learning-assessment.php,3160.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentspriorlearningassessmentphp.txt
3161,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/registration.php       ,3161.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsregistrationphp.txt  
3162,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/online-intro.php       ,3162.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsonlineintrophp.txt   
3163,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/success-strategies.php ,3163.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentssuccessstrategiesphp.txt
3164,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/smartstart.php         ,3164.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentssmartstartphp.txt    
3165,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/requirements.php       ,3165.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsrequirementsphp.txt  
3166,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/technology.php         ,3166.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentstechnologyphp.txt    
3167,https://www.memphis.edu/uofmglobal/students/advising.php/uofmglobal/students/graduation.php         ,3167.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsadvisingphpuofmglobalstudentsgraduationphp.txt    
3168,https://www.memphis.edu/uofmglobal/students/umdegree_student_guide.pdf                              ,3168.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsumdegreestudentguidepdf.txt                       
3169,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/learningsupport.php,3169.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentslearningsupportphp.txt
3170,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/tutoring.php  ,3170.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentstutoringphp.txt
3171,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/libraries.php ,3171.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentslibrariesphp.txt
3172,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/disability-resources.php,3172.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsdisabilityresourcesphp.txt
3173,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/returningstudents.php,3173.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsreturningstudentsphp.txt
3174,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/veterans.php  ,3174.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsveteransphp.txt
3175,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/careerservices.php,3175.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentscareerservicesphp.txt
3176,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/internships.php,3176.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsinternshipsphp.txt
3177,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/advising.php  ,3177.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsadvisingphp.txt
3178,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/coursesearch.php,3178.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentscoursesearchphp.txt
3179,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/deadlines.php ,3179.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsdeadlinesphp.txt
3180,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/prior-learning-assessment.php,3180.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentspriorlearningassessmentphp.txt
3181,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/registration.php,3181.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsregistrationphp.txt
3182,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/online-intro.php,3182.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsonlineintrophp.txt
3183,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/success-strategies.php,3183.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentssuccessstrategiesphp.txt
3184,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/smartstart.php,3184.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentssmartstartphp.txt
3185,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/requirements.php,3185.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsrequirementsphp.txt
3186,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/technology.php,3186.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentstechnologyphp.txt
3187,https://www.memphis.edu/uofmglobal/students/returningstudents.php/uofmglobal/students/graduation.php,3187.txt,preprocessed/httpswwwmemphiseduuofmglobalstudentsreturningstudentsphpuofmglobalstudentsgraduationphp.txt
3188,https://www.memphis.edu/lambuth/programs/programsundergraduate.php                                  ,3188.txt,preprocessed/httpswwwmemphisedulambuthprogramsprogramsundergraduatephp.txt                         
3189,https://www.memphis.edu/lambuth/programs/classes.php                                                ,3189.txt,preprocessed/httpswwwmemphisedulambuthprogramsclassesphp.txt                                       
3190,https://www.memphis.edu/lambuth/campuslife/studentorgs.php                                          ,3190.txt,preprocessed/httpswwwmemphisedulambuthcampuslifestudentorgsphp.txt                                 
3191,https://www.memphis.edu/lambuth/campuslife/icc.php                                                  ,3191.txt,preprocessed/httpswwwmemphisedulambuthcampuslifeiccphp.txt                                         
3192,https://www.memphis.edu/lambuth/campuslife/sgc.php                                                  ,3192.txt,preprocessed/httpswwwmemphisedulambuthcampuslifesgcphp.txt                                         
3193,https://www.memphis.edu/lambuth/campuslife/eventallocation.php                                      ,3193.txt,preprocessed/httpswwwmemphisedulambuthcampuslifeeventallocationphp.txt                             
3194,https://www.memphis.edu/lambuth/campuslife/leadership.php                                           ,3194.txt,preprocessed/httpswwwmemphisedulambuthcampuslifeleadershipphp.txt                                  
3195,https://www.memphis.edu/lambuth/campuslife/community.php                                            ,3195.txt,preprocessed/httpswwwmemphisedulambuthcampuslifecommunityphp.txt                                   
3196,https://www.memphis.edu/lambuth/campuslife/spirit.php                                               ,3196.txt,preprocessed/httpswwwmemphisedulambuthcampuslifespiritphp.txt                                      
3197,https://www.memphis.edu/lambuth/campuslife/freshmen.php                                             ,3197.txt,preprocessed/httpswwwmemphisedulambuthcampuslifefreshmenphp.txt                                    
3198,https://www.memphis.edu/lambuth/campuslife/multicultural.php                                        ,3198.txt,preprocessed/httpswwwmemphisedulambuthcampuslifemulticulturalphp.txt                               
3199,https://www.memphis.edu/lambuth/campuslife/saos.php                                                 ,3199.txt,preprocessed/httpswwwmemphisedulambuthcampuslifesaosphp.txt                                        
3200,https://www.memphis.edu/lambuth/campuslife/counseling.php                                           ,3200.txt,preprocessed/httpswwwmemphisedulambuthcampuslifecounselingphp.txt                                  
3201,https://www.memphis.edu/lambuth/services/crisisresources.php                                        ,3201.txt,preprocessed/httpswwwmemphisedulambuthservicescrisisresourcesphp.txt                               
3202,https://www.memphis.edu/lambuth/campuslife/hunger.php                                               ,3202.txt,preprocessed/httpswwwmemphisedulambuthcampuslifehungerphp.txt                                      
3203,https://www.memphis.edu/lambuth/campuslife/parents.php                                              ,3203.txt,preprocessed/httpswwwmemphisedulambuthcampuslifeparentsphp.txt                                     
3204,https://www.memphis.edu/lambuth/campuslife/veterans.php                                             ,3204.txt,preprocessed/httpswwwmemphisedulambuthcampuslifeveteransphp.txt                                    
3205,https://www.memphis.edu/lambuth/campuslife/employment.php                                           ,3205.txt,preprocessed/httpswwwmemphisedulambuthcampuslifeemploymentphp.txt                                  
3206,https://www.memphis.edu/lambuth/campuslife/campuslifecris.php                                       ,3206.txt,preprocessed/httpswwwmemphisedulambuthcampuslifecampuslifecrisphp.txt                              
3207,https://www.memphis.edu/lambuth/campuslife/conference.php                                           ,3207.txt,preprocessed/httpswwwmemphisedulambuthcampuslifeconferencephp.txt                                  
3208,https://www.memphis.edu/lambuth/campuslife/mealplan.php                                             ,3208.txt,preprocessed/httpswwwmemphisedulambuthcampuslifemealplanphp.txt                                    
